name	sheet:consortium	tag:tags:consortium	study_accession	tag:tags:dbGaP	tagsSheet:tag:tags:dbGaP	library:dataUseRestriction	tag:tags:consent_code	library:indication	library:studyDesign	library:datatype.items	library:numSubjects	subjectCount	bucketName	sampleCount	participantCount	familyCount	discoveryCount	bucketSize	requestorPays
AnVIL_CCDG_Broad_NP_Epilepsy_DEUUKL_HMB_GSA-MD	CCDG	CCDG	Unspecified	phs001489	Unspecified	NA	Unspecified	Epilepsy	Case-Control	Genotyping Array	213	0	fc-secure-8a8cd908-0540-45fa-98a7-298c16a08866	213	213	0	0	39116981578	FALSE
AnVIL_CCDG_Broad_NP_Epilepsy_AUTMUV_DS_NS_MDS_NPU_GSA-MD	CCDG	CCDG	Unspecified	RegistrationPending	phs001489	NA	Unspecified	Epilepsy	Case-Control	Genotyping Array	101	0	fc-secure-8b6cfffb-abab-4238-9154-3063a84bff1d	101	101	0	0	18257739198	FALSE
AnVIL_CCDG_Broad_NP_Epilepsy_AUSAUS_EPIL_BA_MDS_GSA-MD	CCDG	CCDG	Unspecified	phs001489	Unspecified	NA	Unspecified	Epilepsy	Case-Control	Genotyping Array	12	0	fc-secure-8c6e0662-a59f-4961-aa06-9fa561ded5ca	12	12	0	0	5389617881	FALSE
AnVIL_CCDG_Broad_NP_Epilepsy_AUSALF_HMB_IRB_GSRS_WES	CCDG	CCDG	Unspecified	phsRegistrationPending	phs001489	NA	Unspecified	NA	NA	Exome	16	0	fc-8da94069-2edc-4e37-8c96-5a25740aeb32	16	16	0	0	12781304984	FALSE
AnVIL_CCDG_WashU_CVD_EOCAD_BioVu_WGS	CCDG	CCDG	Unspecified	Unspecified	phs001624	HMB-GSO	Unspecified	coronary artery disease	Case/Control	Whole Genome	624	624	fc-secure-8e933d1a-d546-4267-967f-bc00d03f4880	624	0	0	0	11947197152741	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_DEUUKB_HMB_NPU_MDS_WES	CCDG	CCDG	Unspecified	phs001489	Unspecified	NA	Unspecified	NA	NA	Exome	2498	0	fc-secure-8ec82876-176f-4f33-ae98-0a3cae871ed4	2498	2498	0	0	3777482572508	TRUE
AnVIL_eMERGE-PGx_DS-DEM_PGRNseq	eMERGE	Unspecified	Unspecified	phs000906	Unspecified	DS-DEM	DS-DEM		Prospective Longitudinal Cohort	Exome Panel	993	0	fc-secure-8f011e54-5026-4531-8c6d-1229c9942d36	0	0	0	0	0	FALSE
anvil_ccdg_broad_ai_ibd_daly_rioux_igenomed_wes	CCDG	CCDG	Unspecified	RegistrationPending	phs001642	NA	Unspecified	NA	NA	Exome	182	0	fc-9197a911-c2f8-4f5f-91f9-389d191626d0	182	182	0	0	168846491012	FALSE
AnVIL_CMG_Broad_Blood_Gazda_WES	CMG	CMG	Unspecified	Unspecified	phs001272		Unspecified	mendelian disorders			0	0	fc-secure-91c2f2c0-a04f-4147-a5e4-971e3e8cbd8a	51	51	0	0	78365135215	TRUE
anvil_ccdg_broad_ai_ibd_daly_mcgovern_niddk_wes	CCDG	CCDG	Unspecified	RegistrationPending	phs001642	NA	Unspecified	IBD	Case-Control	Exome	9317	0	fc-secure-91f9e579-b064-4992-8b00-c789ca48f861	8518	8518	0	0	10030545763427	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_FINKPH_EPIL_MDS_GSA-MD	CCDG	CCDG	Unspecified	phs001489	Unspecified	NA	Unspecified	Epilepsy	Case-Control	Genotyping Array	934	0	fc-secure-92fa0c7f-ac6b-4d16-8b3b-b7d25cc16afd	934	934	0	0	162087287447	FALSE
AnVIL_CCDG_Broad_NP_Epilepsy_AUSAUS_EP_BA_CN_ID_MDS_GSA-MD	CCDG	CCDG	Unspecified	phs001489	Unspecified	NA	Unspecified	NA	NA	Genotyping Array	1520	0	fc-secure-933cfa38-4408-4028-b8ed-847e87aad812	1520	1520	0	0	261889261778	FALSE
AnVIL_CCDG_Broad_NP_Epilepsy_ITAUBG_DS-EPI-NPU-MDS_GSA-MD	CCDG	CCDG	Unspecified	phs001489	Unspecified	NA	Unspecified	Epilepsy	Case set	Genotyping Array	617	0	fc-secure-93a3ee62-5c23-44ed-aa89-4a7e5180a9f4	617	617	0	0	108194251770	FALSE
AnVIL_CCDG_Broad_NP_Epilepsy_CYPCYP_HMB-NPU-MDS_GSA-MD	CCDG	CCDG	Unspecified	phs001489	Unspecified	NA	Unspecified	Epilepsy	Case-Control	Genotyping Array	182	0	fc-secure-94267d05-c1cd-4091-9b13-1d4ab5bdb1c4	182	182	0	0	32950155925	FALSE
AnVIL_NIMH_Broad_WGSPD1_McCarroll_Escamilla_DS_WGS	WGSPD1	WGSPD1	Unspecified	Unspecified	phs002041	Disease-Specific (Mental Health, MDS)	Unspecified	schizophrenia	Case/Control	Whole Genome	85	85	fc-secure-945a70d2-6f85-4130-b624-038a2e171811	85	0	0	0	3446932111306	TRUE
AnVIL_CCDG_NYGC_NP_Autism_CAG_DS_WGS	CCDG	CCDG	Unspecified	Unspecified	phs002004	DS-ASD	Unspecified	autism spectrum disorder	Family	Whole Genome	734	0	fc-secure-9472fed0-5f8d-4a1c-a778-9ae44d90462d	734	734	0	0	13389083766748	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_TWNCGM_HMB-NPU-ADULTS_GSA-MD	CCDG	CCDG	Unspecified	RegistrationPending	phs001489	NA	Unspecified	NA	NA	Genotyping Array	1036	0	fc-secure-94bb3dcb-4e58-4031-97d8-8764c44fcdb0	1036	1036	0	0	179763958004	FALSE
AnVIL_CCDG_Broad_NP_Epilepsy_CYPCYP_HMB_NPU_MDS_WES	CCDG	CCDG	Unspecified	phs001489	Unspecified	NA	Unspecified	NA	NA	Exome	179	0	fc-secure-94c90c12-376d-419a-96d9-ed37e1b1a5bb	179	179	0	0	290223923583	TRUE
ANVIL_CMG_Yale_GRU	CMG	CMG	Unspecified	Unspecified	phs000744	GRU	Unspecified	mendelian disorders	Mendelian		1731	1716	fc-secure-95f51891-4082-405c-8373-457ce9fd0bce	1731	0	759	0	1537799768064	TRUE
AnVIL_CCDG_Broad_CVD_AF_GAPP_DS-MDS_Arrays	CCDG	CCDG	Unspecified	RegistrationPending	phs002236	NA	Unspecified	NA	Case-Control	Genotyping Array	2081	0	fc-secure-969ffcc6-b589-494c-9052-a5b3bb42fbee	2081	2081	0	0	356121035496	FALSE
AnVIL_ccdg_asc_ndd_daly_talkowski_palotie_asd_exome	CCDG	CCDG	Unspecified	Unspecified	phs000298	NA	Unspecified	NA	NA	Exome	153	0	fc-secure-977aa72f-e9ce-4fb6-b32b-c675b4ef25d5	153	153	0	0	211093424378	TRUE
AnVIL_CCDG_Broad_CVD_AFib_Intermountain_WGS	CCDG	CCDG	Unspecified	Unspecified	phs001545	NA	Unspecified	atrial fibrillation	NA	Whole Genome	464	0	fc-secure-97f7b2db-e05f-4ac4-af27-6156169ca00a	464	464	0	0	9065350246950	TRUE
AnVIL_ccdg_asc_ndd_daly_talkowski_kolevzon_asd_exome	CCDG	CCDG	Unspecified	Unspecified	phs000298	NA	Unspecified	NA	NA	Exome	1160	0	fc-secure-980cd412-6b18-480a-b2f2-ad1543c06a91	1160	1160	0	0	1540427208672	TRUE
AnVIL_NIMH_Broad_WGSPD1_McCarroll_Pato_GRU_10XLRGenomes	WGSPD1	WGSPD1	Unspecified	phs002041	Unspecified	GRU	Unspecified	Schizophrenia and Bipolar Disorder cases and controls		Whole Genome	355	355	fc-secure-9850659f-c618-48d9-ae39-87ca3a860337	368	0	0	0	21733688032409	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_AUSAUS_EP_BA_CN_ID_MDS_WES	CCDG	CCDG	Unspecified	phs001489	Unspecified	NA	Unspecified	NA	NA	Exome	1597	0	fc-secure-986229e0-ac72-420d-bf0e-aa14dea63a05	1597	1597	0	0	2597519731992	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_USAFEB_GRU_WES	CCDG	CCDG	Unspecified	Unspecified	phs001498	NA	Unspecified	NA	NA	Exome	31	0	fc-secure-98a7c433-bacc-44fd-96f6-faed04dd1c96	31	31	0	0	56408799251	TRUE
AnVIL_ccdg_asc_ndd_daly_talkowski_CDCSEED_asd_exome	CCDG	CCDG	Unspecified	p:RegistrationPending	phs000298	NA	Unspecified	NA	NA	Exome	2909	0	fc-99c362d9-0685-4532-9768-6bbc96bf3f16	2909	2909	0	0	2672720451655	FALSE
AnVIL_CCDG_Broad_CVD_AF_Olesen_Arrays	CCDG	CCDG	Unspecified	RegistrationPending	registration pending	NA	Unspecified	NA	Case-Control	Genotyping Array	22	0	fc-secure-99d56b5f-9d6c-4e44-b586-97d8d5638b91	22	22	0	0	4236588765	FALSE
AnVIL_CMG_Broad_Muscle_Beggs_WGS	CMG	CMG	Unspecified	Unspecified	phs001272	NA	Unspecified	NA	NA	Whole Genome	47	0	fc-secure-9ada5f40-88a5-413a-971e-8feb61f4030c	0	0	0	0	833222286290	TRUE
AnVIL_CSER_NYCKIDSSEQ_HMB	CSER	CSER	Unspecified	Unspecified	Unspecified	HMB	Unspecified	Unspecified				0	fc-secure-9bcc6bb3-83ba-4ece-b4e2-31b27ae2ec5d	0	0	0	0	0	TRUE
AnVIL_ccdg_asc_ndd_daly_talkowski_hertz-picciotto_asd_exome	CCDG	CCDG	Unspecified	Unspecified	phs000298	NA	Unspecified	NA	NA	Exome	1537	0	fc-secure-9befa92f-ef34-4fcf-8df5-d085656e26dd	1537	1537	0	0	2564855855194	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_JPNRKI_DS_NPD_IRB_NPU_GSA-MD	CCDG	CCDG	Unspecified	phs001489	Unspecified	NA	Unspecified	NA	NA	Genotyping Array	99	0	fc-secure-9c19b522-a6c9-4fbf-9b53-1dfd8c5b56e2	99	99	0	0	17787311063	FALSE
AnVIL_CCDG_Broad_NP_Epilepsy_AUSAUS_EPIL_BA_MDS_WES	CCDG	CCDG	Unspecified	phs001489	Unspecified	NA	Unspecified	NA	NA	Exome	12	0	fc-secure-9c348df7-4da1-428a-a785-e06db3a9f208	12	12	0	0	21870394043	TRUE
AnVIL_CMG_Broad_Orphan_Manton_WES	CMG	CMG	phs001272.v1.p1.c1	Unspecified	phs001272	NA	Unspecified	mendelian disorders	NA	Exome	268	452	fc-secure-9cd5bace-0607-49c0-b62c-837aa8cf195d	452	0	452	452	1080960370342	TRUE
anvil_ccdg_broad_ai_ibd_daly_chung_gider_gsa	CCDG	CCDG	Unspecified	RegistrationPending	phs001642	NA	Unspecified	NA	NA	Genotyping Array	628	0	fc-secure-9ce99808-d26f-4f79-a884-75b608b9c623	628	628	0	0	108123850504	FALSE
AnVIL_CMG_BaylorHopkins_HMB-IRB-NPU_WES	CMG	CMG	Unspecified	Unspecified	phs000711	HMB-IRB-NPU	Unspecified	mendelian disorders	Mendelian	Exome	803	438	fc-secure-9defae14-71f1-4096-a992-e24684ac890d	807	0	0	0	4867912425247	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_TWNCGM_HMB-NPU-ADULTS_WES	CCDG	CCDG	Unspecified		Unspecified	NA	Unspecified	NA	NA	Exome	1017	0	fc-secure-9f2f0267-2df4-44e9-a6ae-dd1d3a43cca5	1017	1017	0	0	1222253075103	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_CANCAL_GSA-MD	CCDG	CCDG	Unspecified	phs001489	Unspecified	NA	Unspecified	Epilepsy	Case set	Genotyping Array	267	0	fc-secure-9fa64924-9951-42e2-a7e4-6ba5f22b7d69	267	267	0	0	46674600071	FALSE
AnVIL_CCDG_Broad_NP_Epilepsy_USAUPN_Rader_GRU_WES	CCDG	CCDG	Unspecified		Unspecified	NA	Unspecified	NA	NA	Exome	822	0	fc-secure-a065288d-5bb4-441c-95e9-0ffb20a6cf40	822	822	0	0	952298521063	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_USALCH_HMB_MDS_GSA-MD	CCDG	CCDG	Unspecified	RegistrationPending	phs001489	NA	Unspecified	Epilepsy	Case-Control	Genotyping Array	7	0	fc-secure-a12e3874-3c47-42be-a546-cc5e4710ab81	7	7	0	0	2075009031	FALSE
AnVIL_CSER_UW_DCC	CSER	CSER	Unspecified	Unspecified	Unspecified		Unspecified	Unspecified				0	fc-secure-a183fc0d-9291-4fa4-86e4-10f66954dea6	0	0	0	0	0	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_USANCH_DS_NEURO_MDS_WES	CCDG	CCDG	Unspecified	Unspecified	phs001498	NA	Unspecified	NA	NA	Exome	313	0	fc-secure-a191f94c-f77d-47bb-b3f5-d34b3ebe8e48	313	313	0	0	531356230107	TRUE
AnVIL_CMG_Broad_Stillbirth_Wilkins-Haug_WES	CMG	CMG	Unspecified	phsRegistrationPending	phs001272	NA	Unspecified	NA	NA	Exome	60	0	fc-secure-a2e2fde7-7ad6-4576-a1b5-004d61faa344	60	60	0	0	78301755580	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_USAMGH_HMB_MDS_WES	CCDG	CCDG	Unspecified	Unspecified	phs001498	NA	Unspecified	NA	NA	Exome	20	0	fc-secure-a473f80e-97a6-4c19-bd68-e37266efb44d	20	20	0	0	18056654987	TRUE
AnVIL_CCDG_Baylor_CVD_Ventura_Presto_GRU-IRB_WGS	CCDG	CCDG	Unspecified	Unspecified	registration pending	DS	Unspecified	cardiovascular system disease	N/A	Whole Genome	584	0	fc-secure-a4bc968d-87fa-46d8-8716-76f70e5c6415	584	584	0	0	9907145238436	TRUE
AnVIL_eMERGE_GWAS	eMERGE	eMERGE	Unspecified	Unspecified	phs001584		Unspecified	Unspecified			0	0	fc-secure-a523ce7e-6a39-4bd0-9b4e-85ddc20ff9cc	105108	105108	0	0	73425718544527	TRUE
AnVIL_eMERGE_GRU-IRB-NPU_Imputed_GWAS	eMERGE	Unspecified	Unspecified	phs001584	Unspecified	GRU-IRB-NPU	GRU-IRB-NPU		Case-control	Genotyping Array	5717	0	fc-secure-a6080424-a92a-46d6-a499-08f8e903993f	0	0	0	0	0	FALSE
ANVIL_CMG_YALE_DS-MC	CMG	CMG	Unspecified	Unspecified	phs000744	DS-MC	Unspecified	mendelian disorders	Mendelian		747	741	fc-secure-a65d8f5d-554d-43ab-9033-6c095936868b	747	0	289	0	541687061875	TRUE
AnVIL_CCDG_Baylor_CVD_HemStroke_GERFHS_HMB_WGS	CCDG	CCDG	Unspecified	Unspecified	registration pending	HMB	Unspecified	Hemorrhagic Stroke	N/A	Whole Genome	412	0	fc-secure-a6c8533c-8111-4986-8621-0b6c633deff6	412	412	0	0	7336123770192	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_HKGHKK_HMB_MDS_GSA-MD	CCDG	CCDG	Unspecified	phs001489	Unspecified	NA	Unspecified	Epilepsy	Case set	Genotyping Array	674	0	fc-secure-a6fef7f0-f76c-4b4b-9f13-fa22cc86b51a	674	674	0	0	118017808749	FALSE
anvil_ccdg_broad_ai_ibd_daly_mcgovern_share_wes	CCDG	CCDG	Unspecified	RegistrationPending	phs001642	NA	Unspecified	NA	NA	Exome	486	0	fc-secure-a8750614-42be-42b6-886e-15c284847bdd	484	484	0	0	656628243871	TRUE
AnVIL_CCDG_NYGC_NP_Autism_TASC_WGS	CCDG	CCDG	Unspecified	Unspecified	phs001741	DS-ASD-IRB	Unspecified	autism spectrum disorder	Prospective Longitudinal Cohort	Whole Genome	905	905	fc-secure-a8d262fb-151c-4c3d-ac09-7957a168fd5e	905	0	0	0	22817984138647	TRUE
AnVIL_CCDG_WashU_CVD_EOCAD_Emory_WGS	CCDG	CCDG	Unspecified	Unspecified	phs001880	GRU-NPU	Unspecified	coronary artery disease	Case/Control	Whole Genome	430	430	fc-secure-a941f3d7-5afc-4886-a4ab-c9d6a6459b1f	430	0	0	0	8792342571529	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_AUSAUS_EPI_BA_ID_MDS_GSA-MD	CCDG	CCDG	Unspecified	phs001489	Unspecified	NA	Unspecified	NA	NA	Genotyping Array	25	0	fc-secure-a9b13676-c0dd-454c-8c0d-982e2910c2da	25	25	0	0	7771015543	FALSE
AnVIL_CCDG_Broad_NP_Epilepsy_CANCAL_GRU_WES	CCDG	CCDG	Unspecified	phsRegistrationPending	phs001489	NA	Unspecified	NA	NA	Exome	267	0	fc-a9e7890c-3902-4647-8b82-273490a7ce54	267	267	0	0	239452302378	FALSE
ANVIL_CMG_BROAD_BRAIN_WALSH_WGS	CMG	CMG	Unspecified	Unspecified	phs001272		Unspecified	mendelian disorders				0	fc-secure-aaeec562-5a62-43fe-9fe1-24dcdb601130	0	0	0	0	0	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_USACRW_DS_EP_MDS_WES	CCDG	CCDG	Unspecified	Unspecified	phs001498	NA	Unspecified	NA	NA	Exome	326	0	fc-secure-ab235723-ed31-4242-b5ab-23c177a0e79c	326	326	0	0	606841802222	TRUE
anvil_ccdg_broad_ai_ibd_daly_xavier_share_wes	CCDG	CCDG	Unspecified	phs001642	Unspecified	NA	Unspecified	NA	NA	Exome	733	0	fc-secure-abc7f058-0260-4e82-a911-abfec3dcb676	733	733	0	0	673167502452	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_KENKIL_GRU_WES	CCDG	CCDG	Unspecified	Unspecified	phs001498	NA	Unspecified	NA	NA	Exome	448	0	fc-secure-ac202043-c5ef-4fb7-8ccb-62a274c1b8ec	448	448	0	0	391827933334	TRUE
anvil_ccdg_broad_ai_ibd_daly_moayyedi_imagine_wes	CCDG	CCDG	Unspecified	Unspecified	phs001642	NA	Unspecified	NA	NA	Exome	1301	0	fc-secure-ac588f86-da2d-4a92-9f45-be2aeedd5fac	1301	1301	0	0	1075250409496	TRUE
anvil_ccdg_broad_ai_ibd_daly_rioux_igenomed_gsa	CCDG	CCDG	Unspecified	RegistrationPending	phs001642	NA	Unspecified	IBD	Case-Control	Genotyping Array	186	0	fc-secure-ac633c75-b1a1-481c-bc8d-720444ef255d	186	186	0	0	32821842914	FALSE
AnVIL_CCDG_Broad_NP_Epilepsy_GHAKNT_GRU_GSA-MD	CCDG	CCDG	Unspecified	RegistrationPending	phs001489	NA	Unspecified	NA	NA	Genotyping Array	641	0	fc-secure-ad092464-4481-4bd4-9081-f16771b2c335	641	641	0	0	110242693628	FALSE
AnVIL_CCDG_NYGC_NP_Autism_SEARCHLIGHT_DS_WGS	CCDG	CCDG	Unspecified	Unspecified	phs002512	DS-ASD-IRB	Unspecified	autism spectrum disorder	Family	Whole Genome	389	0	fc-secure-ad3b9ebd-9a6e-490a-81a0-bda548231ed8	389	389	0	0	6497698868158	TRUE
AnVIL_CCDG_Broad_CVD_AFib_UCSF_WGS	CCDG	CCDG	Unspecified	Unspecified	phs001933	NA	Unspecified	atrial fibrillation	NA	Whole Genome	112	0	fc-secure-ad9305f6-4693-4b75-a64a-e9317b40abac	112	112	0	0	2405301745472	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_USAEGP_GRU_WES	CCDG	CCDG	Unspecified	Unspecified	phs001498	NA	Unspecified	NA	NA	Exome	127	0	fc-secure-adba6cb8-c49c-405b-af7b-9980e4a9d36a	127	127	0	0	206166617069	TRUE
AnVIL_CMG_Broad_Brain_Engle_WGS	CMG	CMG	Unspecified	RegistrationPending	phs001272	NA	Unspecified	NA	NA	Whole Genome	95	0	fc-secure-af14316e-6153-4aa0-b051-991daf7690ba	95	95	0	0	1792146771906	TRUE
AnVIL_CCDG_Baylor_CVD_TexGen_DS_WGS	CCDG	CCDG	Unspecified	Unspecified	registration pending	DS	Unspecified	cardiovascular system disease	N/A	Whole Genome	6461	0	fc-secure-af8f60c0-6264-407d-ac9d-2da74d7f8a57	6461	6461	0	0	112435397504058	TRUE
AnVIL_CCDG_Broad_AI_IBD_McCauley_WGS	CCDG	CCDG	Unspecified	phs001642	Unspecified	HMB	Unspecified	inflammatory bowel disease	NA	Whole Genome	1087	0	fc-secure-afbf7a91-d826-4227-893f-f4a0dbee5cfa	913	913	0	0	11529327525489	TRUE
AnVIL_CCDG_Broad_CVD_AF_TMDU_Cases_Arrays	CCDG	CCDG	Unspecified	RegistrationPending	registration pending	NA	Unspecified	NA	Case-Control	Genotyping Array	1960	0	fc-secure-b10c0c37-6c34-4030-bb9b-b0e381a530cc	1960	1960	0	0	311348136662	FALSE
AnVIL_ccdg_asc_ndd_daly_talkowski_pericak-vance_asd_exome_	CCDG	CCDG	Unspecified	Unspecified	phs000298	NA	Unspecified	NA	NA	Exome	108	0	fc-secure-b2669acd-7139-464f-af53-af7215c068aa	108	108	0	0	170621745952	TRUE
AnVIL_ccdg_asc_ndd_daly_talkowski_weiss_asd_exome	CCDG	CCDG	Unspecified	Unspecified	phs000298	NA	Unspecified	NA	NA	Exome	41	0	fc-secure-b2f4e185-a21a-434a-9494-d1fabaaaf7c0	41	41	0	0	43973579061	TRUE
anvil_ccdg_broad_ai_ibd_daly_lira_share_wes	CCDG	CCDG	Unspecified	Unspecified	phs001642	NA	Unspecified	NA	NA	Exome	55	0	fc-secure-b31156cd-4993-4f69-a8f4-9a99c2697965	55	55	0	0	94034986757	TRUE
AnVIL_CMG_Broad_Heart_PCGC-Tristani_WGS	CMG	CMG		Unspecified	phs001272	NA	Unspecified	mendelian disorders	NA	Whole Genome	45	79	fc-secure-b3403ba6-aa05-40b0-99ba-2d465d711775	79	0	79	79	1261990682080	TRUE
AnVIL_ccdg_asc_ndd_daly_talkowski_pericak-vance_asd_wgs	CCDG	CCDG	Unspecified	Unspecified	phs000298	NA	Unspecified	NA	NA	Whole Genome	295	0	fc-secure-b39f3519-3601-46b6-b7bc-dedddbfd7306	295	295	0	0	5220611385361	TRUE
anvil_ccdg_broad_daly_igsr_1kg_twist_wes	CCDG	CCDG	Unspecified	Unspecified	Unspecified	NA	Unspecified	NA	NA	Exome	669	0	fc-secure-b41964ad-0c8a-47da-8504-f8636ff3d318	669	669	0	0	566434939085	TRUE
AnVIL_CMG_Broad_Orphan_Lerner-Ellis_WGS	CMG	CMG	Unspecified	Unspecified	phs001272		Unspecified	mendelian disorders				0	fc-secure-b4226017-d0a8-4374-8d0f-0b9a6fb4b88d	0	0	0	0	0	TRUE
AnVIL_CCDG_Broad_AI_IBD_Kugathasan_WGS	CCDG	CCDG	Unspecified	phs001642	Unspecified	General Research Use	Unspecified	inflammatory bowel disease	NA	Whole Genome	1348	0	fc-secure-b4316f22-8920-4b86-a8cd-2a4a7b356f0d	1351	1351	0	0	17285395760903	TRUE
anvil_ccdg_broad_ai_ibd_daly_alm_gmc_gsa	CCDG	CCDG	Unspecified	RegistrationPending	phs001642	NA	Unspecified	IBD	Case-Control	Genotyping Array	942	0	fc-secure-b638a48c-1c59-4d9e-99a2-18c7cfad0832	942	925	0	0	162062784203	FALSE
AnVIL_CCDG_Broad_CVD_AF_BioVU_HMB_GSO_Arrays	CCDG	CCDG	Unspecified	Unspecified	phs001624	HMB-GSO	Unspecified	inflammatory bowel disease				0	fc-secure-b657ce28-7b30-408e-a2b1-ab679faa60a4	0	0	0	0	0	FALSE
AnVIL_CCDG_NYGC_NP_Autism_ACE2_GRU-MDS_WGS	CCDG	CCDG	Unspecified	Unspecified	phs002042	GRU-MDS-PUB	Unspecified	autism spectrum disorder	Parent-Offspring		508	839	fc-secure-b6e37dad-6d9c-49b3-ba96-042a7de9f47c	839	0	0	0	17393862172811	TRUE
AnVIL_CMG_Broad_Kidney_Pollak_WES	CMG	CMG	Unspecified	p:RegistrationPending	phs001272	NA	Unspecified	NA	NA	Exome	147	0	fc-secure-b70f8e79-a3c6-4a0a-916a-be77d77db610	147	147	0	0	254747397415	TRUE
AnVIL_eMERGE_PGRN-RIKEN_HMB_Arrays	eMERGE	Unspecified	Unspecified	phs000963	Unspecified	HMB	HMB	myocardial infarction	Case-control	Genotyping Array	5890	0	fc-secure-b7850e76-9be6-4dee-ba07-0b323667066e	0	0	0	0	0	FALSE
anvil_ccdg_broad_ai_ibd_daly_bernstein_gsa	CCDG	CCDG	Unspecified	RegistrationPending	phs001642	NA	Unspecified	NA	NA	Genotyping Array	537	0	fc-secure-b7de0d68-3c0a-4140-856b-25b6e5bb3d75	537	536	0	0	92564441450	FALSE
anvil_ccdg_broad_ai_ibd_daly_silverberg_niddk_gsa	CCDG	CCDG	Unspecified	RegistrationPending	phs001642	NA	Unspecified	IBD	Case-Control	Genotyping Array	2440	0	fc-secure-b7fbf5e7-af4c-4f15-bc6c-485a03ad3360	2440	2417	0	0	416283526591	FALSE
AnVIL_CCDG_Baylor_CVD_HemStroke_GOCHA_DS_WGS	CCDG	CCDG	Unspecified	Unspecified	registration pending		Unspecified	hemorrhagic stroke		Whole Genome		0	fc-secure-b94a3f83-a0ad-4850-a05a-8736eb893577	1093	1093	0	0	18973590021528	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_USACCH_DS_NEURO_MDS_GSA-MD	CCDG	CCDG	Unspecified	phs001489	Unspecified	NA	Unspecified	NA	NA	Genotyping Array	356	0	fc-secure-b957d730-32ea-4522-813c-0458ee3dc5b2	356	356	0	0	61591302509	FALSE
AnVIL_CCDG_Broad_NP_Epilepsy_USACRW_DS_SEIZD_WES	CCDG	CCDG	Unspecified	Unspecified	phs001498	NA	Unspecified	NA	NA	Exome	152	0	fc-secure-b9906df4-3012-4c7b-a008-3c5708885971	152	152	0	0	309995762228	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_USACCF_HMB-MDS_GSA-MD	CCDG	CCDG	Unspecified	p:RegistrationPending	phs001489	NA	Unspecified	Epilepsy	Case-Control	Genotyping Array	378	0	fc-secure-b9f24f68-e734-4e8c-9f7b-0c6ef659aed6	378	378	0	0	67405266981	TRUE
AnVIL_CSER_SouthSeq_GRU	CSER	CSER	Unspecified	Unspecified	Unspecified	GRU	Unspecified	Unspecified				0	fc-secure-ba07eec2-a923-4754-9af9-c5c7e566a6ae	551	0	0	0	100293127515145	TRUE
AnVIL_GTEx_V9_hg38	GTEx	GTEx	Unspecified	Unspecified	phs000424	GRU	Unspecified	Unspecified				0	fc-secure-ba7a45c3-e08a-4a09-834b-d6707eef6b96	0	0	0	0	64244536640097	TRUE
AnVIL_CCDG_WashU_CVD_MultiEthnic_WGS	CCDG	CCDG	Unspecified	Unspecified	registration pending	HMB-PUB	Unspecified	coronary artery disease	Case/Control	Whole Genome	7319	7319	fc-secure-bae8180f-5cb1-4f57-b480-79ba9cfdd90e	7319	0	0	0	119439549220254	TRUE
AnVIL_CCDG_Broad_CVD_AF_Figtree_BioHeart_WES	CCDG	CCDG	Unspecified	phsRegistrationPending	phs002726	NA	Unspecified	NA	NA	Exome	938	0	fc-bb71bb7a-fdb1-427a-9e56-eb08b6fd7955	938	938	0	0	832797373946	FALSE
AnVIL_CMG_Yale_HMB	CMG	CMG	Unspecified	Unspecified	phs000744	HMB	Unspecified	mendelian disorders	Mendelian		124	124	fc-secure-bb7de72b-c51a-44a2-b275-c47b0650a65f	124	0	123	0	86479121477	TRUE
AnVIL_CMG_Broad_Orphan_Scott_WES	CMG	CMG	Unspecified	Unspecified	phs001272	NA	Unspecified	NA	NA	Exome	237	0	fc-secure-bc05aae4-fc19-427f-bbbf-da1cd17618b0	237	236	0	0	309957844419	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_USAMON_GRU_NPU_WES	CCDG	CCDG	Unspecified	RegistrationPending	phs001489	NA	Unspecified	NA	NA	Exome	4	0	fc-secure-bcc5d428-aed0-4814-aefc-f717b97d5106	4	4	0	0	3878409202	TRUE
ANVIL_CCDG_Broad_CVD_EOCAD_PROMIS_ARRAY	CCDG	CCDG	Unspecified	Unspecified	phs001569		Unspecified	cardiovascular system disease			0	0	fc-secure-bd285ba8-8251-485b-af6e-5099af815dfd	0	0	0	0	0	TRUE
